BCB/6207,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result Total, State enterprises"
BCB/6208,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result Total, Federal government enterprises"
BCB/6209,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result Total, State government enterprises"
BCB/6210,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result Total, Municipal government enterprises"
BCB/6211,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result Total, Consolidated public sector"
BCB/6213,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result Internal, Federal Government"
BCB/6214,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result Internal, Banco Central"
BCB/6215,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result Internal, State and municipal governments"
BCB/6217,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result Internal, Municipal governments"
BCB/6218,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result Internal, State enterprises"
BCB/6219,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result Internal, Federal government enterprises"
BCB/6220,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result Internal, State government enterprises"
BCB/6222,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result Internal, Consolidated public sector"
BCB/6223,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result External, Federal Government and Banco Central"
BCB/6225,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result External, Banco Central"
BCB/6228,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result External, Municipal governments"
BCB/6229,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result External, State enterprises"
BCB/6230,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result External, Federal government enterprises"
BCB/6231,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result External, State government enterprises"
BCB/6232,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result External, Municipal government enterprises"
BCB/6233,"PBSR with exchange devaluation, Flows accumulated in the year, Operational result External, Consolidated public sector"
BCB/6234,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Total, Federal Government and Banco Central"
BCB/6235,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Total, Federal Government"
BCB/6236,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Total, Banco Central"
BCB/6237,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Total, State and municipal governments"
BCB/6239,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Total, Municipal governments"
BCB/6241,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Total, Federal government enterprises"
BCB/6242,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Total, State government enterprises"
BCB/6244,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Total, Consolidated public sector"
BCB/6245,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Internal, Federal Government and Banco Central"
BCB/6246,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Internal, Federal Government"
BCB/6247,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Internal, Banco Central"
BCB/6248,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Internal, State and municipal governments"
BCB/6249,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Internal, State governments"
BCB/6250,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Internal, Municipal governments"
BCB/6251,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Internal, State enterprises"
BCB/6252,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Internal, Federal government enterprises"
BCB/6253,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Internal, State government enterprises"
BCB/6254,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest Internal, Municipal government enterprises"
BCB/6256,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest External, Federal Government and Banco Central"
BCB/6257,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest External, Federal Government"
BCB/6258,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest External, Banco Central"
BCB/6259,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest External, State and municipal governments"
BCB/6260,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest External, State governments"
BCB/6261,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest External, Municipal governments"
BCB/6262,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest External, State enterprises"
BCB/6264,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest External, State government enterprises"
BCB/6265,"PBSR with exchange devaluation, Flows accumulated in the year, Real interest External, Municipal government enterprises"
BCB/6267,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Total, Federal Government and Banco Central"
BCB/6268,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Total, Federal Government"
BCB/6269,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Total, Banco Central"
BCB/6270,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Total, State and municipal governments"
BCB/6271,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Total, State governments"
BCB/6272,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Total, Municipal governments"
BCB/6273,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Total, State enterprises"
BCB/6274,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Total, Federal government enterprises"
BCB/6275,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Total, State government enterprises"
BCB/6276,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Total, Municipal government enterprises"
BCB/6277,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Total, Consolidated public sector"
BCB/6278,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Internal, Federal Government and Banco Central"
BCB/6279,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Internal, Federal Government"
BCB/6280,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Internal, Banco Central"
BCB/6281,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Internal, State and municipal governments"
BCB/6282,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Internal, State governments"
BCB/6283,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Internal, Municipal governments"
BCB/6284,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Internal, State enterprises"
BCB/6285,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Internal, Federal government enterprises"
BCB/6286,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Internal, State government enterprises"
BCB/6287,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Internal, Municipal government enterprises"
BCB/6288,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, Internal, Consolidated public sector"
BCB/6289,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, External, Federal Government and Banco Central"
BCB/6291,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, External, Banco Central"
BCB/6293,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, External, State governments"
BCB/6294,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, External, Municipal governments"
BCB/6295,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, External, State enterprises"
BCB/6296,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, External, Federal government enterprises"
BCB/6299,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal result, External, Consolidated public sector"
BCB/6300,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Total, Federal Government and Banco Central"
BCB/6301,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Total, Federal Government"
BCB/6302,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Total, Banco Central"
BCB/6303,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Total, State and municipal governments"
BCB/6304,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Total, State governments"
BCB/6306,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Total, State enterprises"
BCB/6307,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Total, Federal government enterprises"
BCB/6308,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Total, State government enterprises"
BCB/6309,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Total, Municipal government enterprises"
BCB/6310,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Total, Consolidated public sector"
BCB/6311,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Internal, Federal Government and Banco Central"
BCB/6313,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Internal, Banco Central"
BCB/6314,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Internal, State and municipal governments"
BCB/6317,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Internal, State enterprises"
BCB/6318,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Internal, Federal government enterprises"
BCB/6320,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Internal, Municipal government enterprises"
BCB/6321,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, Internal, Consolidated public sector"
BCB/6322,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, External, Federal Government and Banco Central"
BCB/6323,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, External, Federal Government"
BCB/6324,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, External, Banco Central"
BCB/6325,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, External, State and municipal governments"
BCB/6326,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, External, State governments"
BCB/6327,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, External, Municipal governments"
BCB/6328,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, External, State enterprises"
BCB/6332,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Nominal interest, External, Consolidated public sector"
BCB/6333,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Total, Federal Government and Banco Central"
BCB/6334,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Total, Federal Government"
BCB/6335,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Total, Banco Central"
BCB/6336,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Total, State and municipal governments"
BCB/6337,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Total, State governments"
BCB/6338,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Total, Municipal governments"
BCB/6339,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Total, State enterprises"
BCB/6341,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Total, State government enterprises"
BCB/6342,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Total, Municipal government enterprises"
BCB/6343,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Total, Consolidated public sector"
BCB/6345,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Internal, Federal Government"
BCB/6346,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Internal, Banco Central"
BCB/6348,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Internal, State governments"
BCB/6349,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Internal, Municipal governments"
BCB/6350,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Internal, State enterprises"
BCB/6351,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Internal, Federal government enterprises"
BCB/6352,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Internal, State government enterprises"
BCB/6353,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, Internal, Municipal government enterprises"
BCB/6356,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, External, Federal Government"
BCB/6357,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, External, Banco Central"
BCB/6358,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, External, State and municipal governments"
BCB/6360,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, External, Municipal governments"
BCB/6361,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, External, State enterprises"
BCB/6362,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, External, Federal government enterprises"
BCB/6364,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, External, Municipal government enterprises"
BCB/6365,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Operational result, External, Consolidated public sector"
BCB/6366,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Total, Federal Government and Banco Central"
BCB/6367,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Total, Federal Government"
BCB/6368,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Total, Banco Central"
BCB/6370,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Total, State governments"
BCB/6374,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Total, State government enterprises"
BCB/6376,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Total, Consolidated public sector"
BCB/6377,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Internal, Federal Government and Banco Central"
BCB/6378,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Internal, Federal Government"
BCB/6379,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Internal, Banco Central"
BCB/6380,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Internal, State and municipal governments"
BCB/6381,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Internal, State governments"
BCB/6382,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Internal, Municipal governments"
BCB/6383,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Internal, State enterprises"
BCB/6384,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Internal, Federal government enterprises"
BCB/6385,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Internal, State government enterprises"
BCB/6386,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Internal, Municipal government enterprises"
BCB/6387,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, Internal, Consolidated public sector"
BCB/6388,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, External, Federal Government and Banco Central"
BCB/6389,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, External, Federal Government"
BCB/6391,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, External, State and municipal governments"
BCB/6394,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, External, State enterprises"
BCB/6395,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, External, Federal government enterprises"
BCB/6396,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, External, State government enterprises"
BCB/6398,"PBSR with exchange devaluation, Valuated flows accumulated in the year, Real interest, External, Consolidated public sector"
BCB/6399,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Total, Federal Government and Banco Central"
BCB/6400,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Total, Federal Government"
BCB/6401,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Total, Banco Central"
BCB/6402,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Total, State and municipal governments"
BCB/6403,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Total, State governments"
BCB/6405,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Total, State enterprises"
BCB/6406,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Total, Federal government enterprises"
BCB/6408,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Total, Municipal government enterprises"
BCB/6409,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Total, Consolidated public sector"
BCB/6410,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Internal, Federal Government and Banco Central"
BCB/6411,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Internal, Federal Government"
BCB/6412,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Internal, Banco Central"
BCB/6413,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Internal, State and municipal governments"
BCB/6414,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Internal, State governments"
BCB/6415,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Internal, Municipal governments"
BCB/6416,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Internal, State enterprises"
BCB/6418,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Internal, State government enterprises"
BCB/6419,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Internal, Municipal government enterprises"
BCB/6420,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result Internal, Consolidated public sector"
BCB/6422,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result External, Federal Government"
BCB/6424,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result External, State and municipal governments"
BCB/6425,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result External, State governments"
BCB/6426,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result External, Municipal governments"
BCB/6427,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result External, State enterprises"
BCB/6428,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result External, Federal government enterprises"
BCB/6429,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result External, State government enterprises"
BCB/6430,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result External, Municipal government enterprises"
BCB/6431,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal result External, Consolidated public sector"
BCB/6432,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Total, Federal Government and Banco Central"
BCB/6433,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Total, Federal Government"
BCB/6434,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Total, Banco Central"
BCB/6435,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Total, State and municipal governments"
BCB/6436,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Total, State governments"
BCB/6437,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Total, Municipal governments"
BCB/6438,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Total, State enterprises"
BCB/6439,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Total, Federal government enterprises"
BCB/6440,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Total, State government enterprises"
BCB/6441,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Total, Municipal government enterprises"
BCB/6442,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Total, Consolidated public sector"
BCB/6443,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Internal, Federal Government and Banco Central"
BCB/6445,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Internal, Banco Central"
BCB/6446,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Internal, State and municipal governments"
BCB/6447,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Internal, State governments"
BCB/6448,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Internal, Municipal governments"
BCB/6450,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Internal, Federal government enterprises"
BCB/6451,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Internal, State government enterprises"
BCB/6452,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Internal, Municipal government enterprises"
BCB/6453,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest Internal, Consolidated public sector"
BCB/6454,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest External, Federal Government and Banco Central"
BCB/6455,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest External, Federal Government"
BCB/6456,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest External, Banco Central"
BCB/6458,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest External, State governments"
BCB/6459,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest External, Municipal governments"
BCB/6460,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest External, State enterprises"
BCB/6461,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest External, Federal government enterprises"
BCB/6462,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest External, State government enterprises"
BCB/6463,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest External, Municipal government enterprises"
BCB/6464,"PBSR with exchange devaluation, Flows accumulated in 12 months, Nominal interest External, Consolidated public sector"
BCB/6465,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Total, Federal Government and Banco Central"
BCB/6466,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Total, Federal Government"
BCB/6469,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Total, State governments"
BCB/6470,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Total, Municipal governments"
BCB/6471,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Total, State enterprises"
BCB/6472,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Total, Federal government enterprises"
BCB/6473,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Total, State government enterprises"
BCB/6474,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Total, Municipal government enterprises"
BCB/6475,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Total, Consolidated public sector"
BCB/6476,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Internal, Federal Government and Banco Central"
BCB/6479,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Internal, State and municipal governments"
BCB/6480,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Internal, State governments"
BCB/6481,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Internal, Municipal governments"
BCB/6482,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Internal, State enterprises"
BCB/6483,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Internal, Federal government enterprises"
BCB/6486,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, Internal, Consolidated public sector"
BCB/6487,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, External, Federal Government and Banco Central"
BCB/6488,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, External, Federal Government"
BCB/6489,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, External, Banco Central"
BCB/6490,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, External, State and municipal governments"
BCB/6491,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, External, State governments"
BCB/6492,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, External, Municipal governments"
BCB/6493,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, External, State enterprises"
BCB/6494,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, External, Federal government enterprises"
BCB/6495,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, External, State government enterprises"
BCB/6496,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, External, Municipal government enterprises"
BCB/6497,"PBSR with exchange devaluation, Flows accumulated in 12 months, Operational result, External, Consolidated public sector"
BCB/6498,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Total, Federal Government and Banco Central"
BCB/6499,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Total, Federal Government"
BCB/6500,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Total, Banco Central"
BCB/6501,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Total, State and municipal governments"
BCB/6502,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Total, State governments"
BCB/6503,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Total, Municipal governments"
BCB/6504,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Total, State enterprises"
BCB/6505,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Total, Federal government enterprises"
BCB/6506,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Total, State government enterprises"
BCB/6507,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Total, Municipal government enterprises"
BCB/6508,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Total, Consolidated public sector"
BCB/6509,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Internal, Federal Government and Banco Central"
BCB/6510,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Internal, Federal Government"
BCB/6511,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Internal, Banco Central"
BCB/6513,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Internal, State governments"
BCB/6514,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Internal, Municipal governments"
BCB/6515,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Internal, State enterprises"
BCB/6516,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Internal, Federal government enterprises"
BCB/6519,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest Internal, Consolidated public sector"
BCB/6520,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest External, Federal Government and Banco Central"
BCB/6522,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest External, Banco Central"
BCB/6523,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest External, State and municipal governments"
BCB/6524,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest External, State governments"
BCB/6525,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest External, Municipal governments"
BCB/6526,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest External, State enterprises"
BCB/6527,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest External, Federal government enterprises"
BCB/6528,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest External, State government enterprises"
BCB/6529,"PBSR with exchange devaluation, Flows accumulated in 12 months, Real interest External, Municipal government enterprises"
BCB/6532,"PBSR with exchange devaluation, Valuated flows accumulated in 12 months, Nominal result, Total, Federal Government"
BCB/6533,"PBSR with exchange devaluation, Valuated flows accumulated in 12 months, Nominal result, Total, Banco Central"
BCB/6534,"PBSR with exchange devaluation, Valuated flows accumulated in 12 months, Nominal result, Total, State and municipal governments"
BCB/6536,"PBSR with exchange devaluation, Valuated flows accumulated in 12 months, Nominal result, Total, Municipal governments"
BCB/6537,"PBSR with exchange devaluation, Valuated flows accumulated in 12 months, Nominal result, Total, State enterprises"
BCB/6538,"PBSR with exchange devaluation, Valuated flows accumulated in 12 months, Nominal result, Total, Federal government enterprises"
BCB/6539,"PBSR with exchange devaluation, Valuated flows accumulated in 12 months, Nominal result, Total, State government enterprises"
BCB/6540,"PBSR with exchange devaluation, Valuated flows accumulated in 12 months, Nominal result, Total, Municipal government enterprises"
BCB/6541,"PBSR with exchange devaluation, Valuated flows accumulated in 12 months, Nominal result, Total, Consolidated public sector"
